CODE,DESC,TU1CODE,TU1DESC,TU2CODE,TU2DESC,TU3CODE,TU3DESC,,,
130203,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching basketball",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,03,Watching basketball,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching basketball"
130204,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching biking",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,04,Watching biking,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching biking"
130205,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching billiards",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,05,Watching billiards,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching billiards"
130206,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching boating",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,06,Watching boating,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching boating"
130207,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching bowling",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,07,Watching bowling,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching bowling"
130208,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching climbing, spelunking, caving",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,08,"Watching climbing, spelunking, caving",,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching climbing, spelunking, caving"
130209,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching dancing",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,09,Watching dancing,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching dancing"
130210,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching equestrian sports",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,10,Watching equestrian sports,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching equestrian sports"
130211,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching fencing",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,11,Watching fencing,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching fencing"
130212,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching fishing",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,12,Watching fishing,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching fishing"
130213,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching football",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,13,Watching football,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching football"
130214,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching golfing",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,14,Watching golfing,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching golfing"
130215,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching gymnastics",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,15,Watching gymnastics,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching gymnastics"
130216,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching hockey",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,16,Watching hockey,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching hockey"
130217,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching martial arts ",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,17,Watching martial arts ,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching martial arts "
130218,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching racquet sports",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,18,Watching racquet sports,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching racquet sports"
130219,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching rodeo competitions",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,19,Watching rodeo competitions,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching rodeo competitions"
130220,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching rollerblading",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,20,Watching rollerblading,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching rollerblading"
130221,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching rugby",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,21,Watching rugby,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching rugby"
130222,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching running",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,22,Watching running,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching running"
130223,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching skiing, ice skating, snowboarding",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,23,"Watching skiing, ice skating, snowboarding",,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching skiing, ice skating, snowboarding"
130224,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching soccer",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,24,Watching soccer,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching soccer"
130225,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching softball",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,25,Watching softball,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching softball"
130226,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching vehicle touring/racing",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,26,Watching vehicle touring/racing,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching vehicle touring/racing"
130227,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching volleyball",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,27,Watching volleyball,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching volleyball"
130228,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching walking",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,28,Watching walking,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching walking"
130229,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching water sports",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,29,Watching water sports,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching water sports"
130230,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching weightlifting/strength training",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,30,Watching weightlifting/strength training,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching weightlifting/strength training"
130231,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching people working out, unspecified",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,31,"Watching people working out, unspecified",,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching people working out, unspecified"
130232,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching wrestling",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,32,Watching wrestling,,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Watching wrestling"
130299,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Attending sporting events, n.e.c.*",13,"Sports, Exercise, and Recreation",02,Attending Sporting/Recreational Events,99,"Attending sporting events, n.e.c.*",,,"Sports, Exercise, and Recreation - Attending Sporting/Recreational Events - Attending sporting events, n.e.c.*"
130301,"Sports, Exercise, and Recreation - Waiting Associated with Sports, Exercise, & Recreation - Waiting related to playing sports or exercising",13,"Sports, Exercise, and Recreation",03,"Waiting Associated with Sports, Exercise, & Recreation",01,Waiting related to playing sports or exercising,,,"Sports, Exercise, and Recreation - Waiting Associated with Sports, Exercise, & Recreation - Waiting related to playing sports or exercising"
130302,"Sports, Exercise, and Recreation - Waiting Associated with Sports, Exercise, & Recreation - Waiting related to attending sporting events",13,"Sports, Exercise, and Recreation",03,"Waiting Associated with Sports, Exercise, & Recreation",02,Waiting related to attending sporting events,,,"Sports, Exercise, and Recreation - Waiting Associated with Sports, Exercise, & Recreation - Waiting related to attending sporting events"
130399,"Sports, Exercise, and Recreation - Waiting Associated with Sports, Exercise, & Recreation - Waiting associated with sports, exercise, & recreation, n.e.c.*",13,"Sports, Exercise, and Recreation",03,"Waiting Associated with Sports, Exercise, & Recreation",99,"Waiting associated with sports, exercise, & recreation, n.e.c.*",,,"Sports, Exercise, and Recreation - Waiting Associated with Sports, Exercise, & Recreation - Waiting associated with sports, exercise, & recreation, n.e.c.*"
130401,"Sports, Exercise, and Recreation - Security Procedures Rel. to Sports, Exercise, & Recreation - Security related to playing sports or exercising",13,"Sports, Exercise, and Recreation",04,"Security Procedures Rel. to Sports, Exercise, & Recreation",01,Security related to playing sports or exercising,,,"Sports, Exercise, and Recreation - Security Procedures Rel. to Sports, Exercise, & Recreation - Security related to playing sports or exercising"
130402,"Sports, Exercise, and Recreation - Security Procedures Rel. to Sports, Exercise, & Recreation - Security related to attending sporting events",13,"Sports, Exercise, and Recreation",04,"Security Procedures Rel. to Sports, Exercise, & Recreation",02,Security related to attending sporting events,,,"Sports, Exercise, and Recreation - Security Procedures Rel. to Sports, Exercise, & Recreation - Security related to attending sporting events"
130499,"Sports, Exercise, and Recreation - Security Procedures Rel. to Sports, Exercise, & Recreation - Security related to sports, exercise, & recreation, n.e.c.*",13,"Sports, Exercise, and Recreation",04,"Security Procedures Rel. to Sports, Exercise, & Recreation",99,"Security related to sports, exercise, & recreation, n.e.c.*",,,"Sports, Exercise, and Recreation - Security Procedures Rel. to Sports, Exercise, & Recreation - Security related to sports, exercise, & recreation, n.e.c.*"
139999,"Sports, Exercise, and Recreation - Sports, Exercise, & Recreation, n.e.c.* - Sports, Exercise, & Recreation, n.e.c.*",13,"Sports, Exercise, and Recreation",99,"Sports, Exercise, & Recreation, n.e.c.*",99,"Sports, Exercise, & Recreation, n.e.c.*",,,"Sports, Exercise, and Recreation - Sports, Exercise, & Recreation, n.e.c.* - Sports, Exercise, & Recreation, n.e.c.*"
140101,Religious and Spiritual Activities - Religious/Spiritual Practices - Attending religious services,14,Religious and Spiritual Activities,01,Religious/Spiritual Practices,01,Attending religious services,,,Religious and Spiritual Activities - Religious/Spiritual Practices - Attending religious services
140102,Religious and Spiritual Activities - Religious/Spiritual Practices - Participation in religious practices,14,Religious and Spiritual Activities,01,Religious/Spiritual Practices,02,Participation in religious practices,,,Religious and Spiritual Activities - Religious/Spiritual Practices - Participation in religious practices
140103,Religious and Spiritual Activities - Religious/Spiritual Practices - Waiting associated w/religious & spiritual activities,14,Religious and Spiritual Activities,01,Religious/Spiritual Practices,03,Waiting associated w/religious & spiritual activities,,,Religious and Spiritual Activities - Religious/Spiritual Practices - Waiting associated w/religious & spiritual activities
140104,Religious and Spiritual Activities - Religious/Spiritual Practices - Security procedures rel. to religious & spiritual activities,14,Religious and Spiritual Activities,01,Religious/Spiritual Practices,04,Security procedures rel. to religious & spiritual activities,,,Religious and Spiritual Activities - Religious/Spiritual Practices - Security procedures rel. to religious & spiritual activities
140105,Religious and Spiritual Activities - Religious/Spiritual Practices - Religious education activities,14,Religious and Spiritual Activities,01,Religious/Spiritual Practices,05,Religious education activities,,,Religious and Spiritual Activities - Religious/Spiritual Practices - Religious education activities
149999,"Religious and Spiritual Activities - Religious and Spiritual Activities, n.e.c.* - Religious and Spiritual Activities, n.e.c.*",14,Religious and Spiritual Activities,99,"Religious and Spiritual Activities, n.e.c.*",99,"Religious and Spiritual Activities, n.e.c.*",,,"Religious and Spiritual Activities - Religious and Spiritual Activities, n.e.c.* - Religious and Spiritual Activities, n.e.c.*"
150101,Volunteer Activities - Administrative & Support Activities - Computer use,15,Volunteer Activities,01,Administrative & Support Activities,01,Computer use,,,Volunteer Activities - Administrative & Support Activities - Computer use
150102,Volunteer Activities - Administrative & Support Activities - Organizing and preparing,15,Volunteer Activities,01,Administrative & Support Activities,02,Organizing and preparing,,,Volunteer Activities - Administrative & Support Activities - Organizing and preparing
150103,Volunteer Activities - Administrative & Support Activities - Reading,15,Volunteer Activities,01,Administrative & Support Activities,03,Reading,,,Volunteer Activities - Administrative & Support Activities - Reading
150104,Volunteer Activities - Administrative & Support Activities - Telephone calls (except hotline counseling),15,Volunteer Activities,01,Administrative & Support Activities,04,Telephone calls (except hotline counseling),,,Volunteer Activities - Administrative & Support Activities - Telephone calls (except hotline counseling)
150105,Volunteer Activities - Administrative & Support Activities - Writing,15,Volunteer Activities,01,Administrative & Support Activities,05,Writing,,,Volunteer Activities - Administrative & Support Activities - Writing
150106,Volunteer Activities - Administrative & Support Activities - Fundraising,15,Volunteer Activities,01,Administrative & Support Activities,06,Fundraising,,,Volunteer Activities - Administrative & Support Activities - Fundraising
150199,"Volunteer Activities - Administrative & Support Activities - Administrative & support activities, n.e.c.*",15,Volunteer Activities,01,Administrative & Support Activities,99,"Administrative & support activities, n.e.c.*",,,"Volunteer Activities - Administrative & Support Activities - Administrative & support activities, n.e.c.*"
150201,"Volunteer Activities - Social Service & Care Activities (Except Medical) - Food preparation, presentation, clean-up",15,Volunteer Activities,02,Social Service & Care Activities (Except Medical),01,"Food preparation, presentation, clean-up",,,"Volunteer Activities - Social Service & Care Activities (Except Medical) - Food preparation, presentation, clean-up"
150202,Volunteer Activities - Social Service & Care Activities (Except Medical) - Collecting & delivering clothing & other goods,15,Volunteer Activities,02,Social Service & Care Activities (Except Medical),02,Collecting & delivering clothing & other goods,,,Volunteer Activities - Social Service & Care Activities (Except Medical) - Collecting & delivering clothing & other goods
150203,Volunteer Activities - Social Service & Care Activities (Except Medical) - Providing care,15,Volunteer Activities,02,Social Service & Care Activities (Except Medical),03,Providing care,,,Volunteer Activities - Social Service & Care Activities (Except Medical) - Providing care
150204,"Volunteer Activities - Social Service & Care Activities (Except Medical) - Teaching, leading, counseling, mentoring",15,Volunteer Activities,02,Social Service & Care Activities (Except Medical),04,"Teaching, leading, counseling, mentoring",,,"Volunteer Activities - Social Service & Care Activities (Except Medical) - Teaching, leading, counseling, mentoring"
150299,"Volunteer Activities - Social Service & Care Activities (Except Medical) - Social service & care activities, n.e.c.*",15,Volunteer Activities,02,Social Service & Care Activities (Except Medical),99,"Social service & care activities, n.e.c.*",,,"Volunteer Activities - Social Service & Care Activities (Except Medical) - Social service & care activities, n.e.c.*"
150301,"Volunteer Activities - Indoor & Outdoor Maintenance, Building, & Clean-up Activities - Building houses, wildlife sites, & other structures",15,Volunteer Activities,03,"Indoor & Outdoor Maintenance, Building, & Clean-up Activities",01,"Building houses, wildlife sites, & other structures",,,"Volunteer Activities - Indoor & Outdoor Maintenance, Building, & Clean-up Activities - Building houses, wildlife sites, & other structures"
150302,"Volunteer Activities - Indoor & Outdoor Maintenance, Building, & Clean-up Activities - Indoor & outdoor maintenance, repair, & clean-up",15,Volunteer Activities,03,"Indoor & Outdoor Maintenance, Building, & Clean-up Activities",02,"Indoor & outdoor maintenance, repair, & clean-up",,,"Volunteer Activities - Indoor & Outdoor Maintenance, Building, & Clean-up Activities - Indoor & outdoor maintenance, repair, & clean-up"
150399,"Volunteer Activities - Indoor & Outdoor Maintenance, Building, & Clean-up Activities - Indoor & outdoor maintenance, building & clean-up activities, n.e.c.*",15,Volunteer Activities,03,"Indoor & Outdoor Maintenance, Building, & Clean-up Activities",99,"Indoor & outdoor maintenance, building & clean-up activities, n.e.c.*",,,"Volunteer Activities - Indoor & Outdoor Maintenance, Building, & Clean-up Activities - Indoor & outdoor maintenance, building & clean-up activities, n.e.c.*"
150401,Volunteer Activities - Participating in Performance & Cultural Activities - Performing,15,Volunteer Activities,04,Participating in Performance & Cultural Activities,01,Performing,,,Volunteer Activities - Participating in Performance & Cultural Activities - Performing
150402,Volunteer Activities - Participating in Performance & Cultural Activities - Serving at volunteer events & cultural activities,15,Volunteer Activities,04,Participating in Performance & Cultural Activities,02,Serving at volunteer events & cultural activities,,,Volunteer Activities - Participating in Performance & Cultural Activities - Serving at volunteer events & cultural activities
150499,"Volunteer Activities - Participating in Performance & Cultural Activities - Participating in performance & cultural activities, n.e.c.*",15,Volunteer Activities,04,Participating in Performance & Cultural Activities,99,"Participating in performance & cultural activities, n.e.c.*",,,"Volunteer Activities - Participating in Performance & Cultural Activities - Participating in performance & cultural activities, n.e.c.*"
150501,"Volunteer Activities - Attending Meetings, Conferences, & Training - Attending meetings, conferences, & training",15,Volunteer Activities,05,"Attending Meetings, Conferences, & Training",01,"Attending meetings, conferences, & training",,,"Volunteer Activities - Attending Meetings, Conferences, & Training - Attending meetings, conferences, & training"
150599,"Volunteer Activities - Attending Meetings, Conferences, & Training - Attending meetings, conferences, & training, n.e.c.*",15,Volunteer Activities,05,"Attending Meetings, Conferences, & Training",99,"Attending meetings, conferences, & training, n.e.c.*",,,"Volunteer Activities - Attending Meetings, Conferences, & Training - Attending meetings, conferences, & training, n.e.c.*"
150601,Volunteer Activities - Public Health & Safety Activities - Public health activities,15,Volunteer Activities,06,Public Health & Safety Activities,01,Public health activities,,,Volunteer Activities - Public Health & Safety Activities - Public health activities
150602,Volunteer Activities - Public Health & Safety Activities - Public safety activities,15,Volunteer Activities,06,Public Health & Safety Activities,02,Public safety activities,,,Volunteer Activities - Public Health & Safety Activities - Public safety activities
150699,"Volunteer Activities - Public Health & Safety Activities - Public health & safety activities, n.e.c.*",15,Volunteer Activities,06,Public Health & Safety Activities,99,"Public health & safety activities, n.e.c.*",,,"Volunteer Activities - Public Health & Safety Activities - Public health & safety activities, n.e.c.*"
150701,Volunteer Activities - Waiting Associated with Volunteer Activities - Waiting associated with volunteer activities,15,Volunteer Activities,07,Waiting Associated with Volunteer Activities,01,Waiting associated with volunteer activities,,,Volunteer Activities - Waiting Associated with Volunteer Activities - Waiting associated with volunteer activities
150799,"Volunteer Activities - Waiting Associated with Volunteer Activities - Waiting associated with volunteer activities, n.e.c.*",15,Volunteer Activities,07,Waiting Associated with Volunteer Activities,99,"Waiting associated with volunteer activities, n.e.c.*",,,"Volunteer Activities - Waiting Associated with Volunteer Activities - Waiting associated with volunteer activities, n.e.c.*"
150801,Volunteer Activities - Security procedures related to volunteer activities - Security procedures related to volunteer activities,15,Volunteer Activities,08,Security procedures related to volunteer activities,01,Security procedures related to volunteer activities,,,Volunteer Activities - Security procedures related to volunteer activities - Security procedures related to volunteer activities
150899,"Volunteer Activities - Security procedures related to volunteer activities - Security procedures related to volunteer activities, n.e.c.*",15,Volunteer Activities,08,Security procedures related to volunteer activities,99,"Security procedures related to volunteer activities, n.e.c.*",,,"Volunteer Activities - Security procedures related to volunteer activities - Security procedures related to volunteer activities, n.e.c.*"
159999,"Volunteer Activities - Volunteer Activities, n.e.c.* - Volunteer Activities, n.e.c.*",15,Volunteer Activities,99,"Volunteer Activities, n.e.c.*",99,"Volunteer Activities, n.e.c.*",,,"Volunteer Activities - Volunteer Activities, n.e.c.* - Volunteer Activities, n.e.c.*"
160101,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from family members,16,Telephone Calls ,01,Telephone Calls (to or from),01,Telephone calls to/from family members,,,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from family members
160102,"Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from friends, neighbors, or acquaintances",16,Telephone Calls ,01,Telephone Calls (to or from),02,"Telephone calls to/from friends, neighbors, or acquaintances",,,"Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from friends, neighbors, or acquaintances"
160103,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from education services providers,16,Telephone Calls ,01,Telephone Calls (to or from),03,Telephone calls to/from education services providers,,,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from education services providers
160104,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from salespeople,16,Telephone Calls ,01,Telephone Calls (to or from),04,Telephone calls to/from salespeople,,,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from salespeople
160105,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from professional or personal care svcs providers,16,Telephone Calls ,01,Telephone Calls (to or from),05,Telephone calls to/from professional or personal care svcs providers,,,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from professional or personal care svcs providers
160106,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from household services providers,16,Telephone Calls ,01,Telephone Calls (to or from),06,Telephone calls to/from household services providers,,,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from household services providers
160107,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from paid child or adult care providers,16,Telephone Calls ,01,Telephone Calls (to or from),07,Telephone calls to/from paid child or adult care providers,,,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from paid child or adult care providers
160108,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from government officials,16,Telephone Calls ,01,Telephone Calls (to or from),08,Telephone calls to/from government officials,,,Telephone Calls  - Telephone Calls (to or from) - Telephone calls to/from government officials
160199,"Telephone Calls  - Telephone Calls (to or from) - Telephone calls (to or from), n.e.c.*",16,Telephone Calls ,01,Telephone Calls (to or from),99,"Telephone calls (to or from), n.e.c.*",,,"Telephone Calls  - Telephone Calls (to or from) - Telephone calls (to or from), n.e.c.*"
160201,Telephone Calls  - Waiting Associated with Telephone Calls - Waiting associated with telephone calls,16,Telephone Calls ,02,Waiting Associated with Telephone Calls,01,Waiting associated with telephone calls,,,Telephone Calls  - Waiting Associated with Telephone Calls - Waiting associated with telephone calls
160299,"Telephone Calls  - Waiting Associated with Telephone Calls - Waiting associated with telephone calls, n.e.c.*",16,Telephone Calls ,02,Waiting Associated with Telephone Calls,99,"Waiting associated with telephone calls, n.e.c.*",,,"Telephone Calls  - Waiting Associated with Telephone Calls - Waiting associated with telephone calls, n.e.c.*"
169999,"Telephone Calls  - Telephone Calls, n.e.c.* - Telephone Calls, n.e.c.*",16,Telephone Calls ,99,"Telephone Calls, n.e.c.*",99,"Telephone Calls, n.e.c.*",,,"Telephone Calls  - Telephone Calls, n.e.c.* - Telephone Calls, n.e.c.*"
180101,Traveling  - Travel Related to Personal Care - Travel related to personal care,18,Traveling ,01,Travel Related to Personal Care,01,Travel related to personal care,,,Traveling  - Travel Related to Personal Care - Travel related to personal care
180199,"Traveling  - Travel Related to Personal Care - Travel related to personal care, n.e.c.*",18,Traveling ,01,Travel Related to Personal Care,99,"Travel related to personal care, n.e.c.*",,,"Traveling  - Travel Related to Personal Care - Travel related to personal care, n.e.c.*"
180201,Traveling  - Travel Related to Household Activities - Travel related to housework,18,Traveling ,02,Travel Related to Household Activities,01,Travel related to housework,,,Traveling  - Travel Related to Household Activities - Travel related to housework
180202,"Traveling  - Travel Related to Household Activities - Travel related to food & drink prep., clean-up, & presentation",18,Traveling ,02,Travel Related to Household Activities,02,"Travel related to food & drink prep., clean-up, & presentation",,,"Traveling  - Travel Related to Household Activities - Travel related to food & drink prep., clean-up, & presentation"
180203,"Traveling  - Travel Related to Household Activities - Travel related to interior maintenance, repair, & decoration",18,Traveling ,02,Travel Related to Household Activities,03,"Travel related to interior maintenance, repair, & decoration",,,"Traveling  - Travel Related to Household Activities - Travel related to interior maintenance, repair, & decoration"
180204,"Traveling  - Travel Related to Household Activities - Travel related to exterior maintenance, repair, & decoration",18,Traveling ,02,Travel Related to Household Activities,04,"Travel related to exterior maintenance, repair, & decoration",,,"Traveling  - Travel Related to Household Activities - Travel related to exterior maintenance, repair, & decoration"
180205,"Traveling  - Travel Related to Household Activities - Travel related to lawn, garden, and houseplant care",18,Traveling ,02,Travel Related to Household Activities,05,"Travel related to lawn, garden, and houseplant care",,,"Traveling  - Travel Related to Household Activities - Travel related to lawn, garden, and houseplant care"
180206,Traveling  - Travel Related to Household Activities - Travel related to care for animals and pets (not vet care),18,Traveling ,02,Travel Related to Household Activities,06,Travel related to care for animals and pets (not vet care),,,Traveling  - Travel Related to Household Activities - Travel related to care for animals and pets (not vet care)
180207,Traveling  - Travel Related to Household Activities - Travel related to vehicle care & maintenance (by self),18,Traveling ,02,Travel Related to Household Activities,07,Travel related to vehicle care & maintenance (by self),,,Traveling  - Travel Related to Household Activities - Travel related to vehicle care & maintenance (by self)
180208,"Traveling  - Travel Related to Household Activities - Travel related to appliance, tool, and toy set-up, repair, & maintenance (by self)",18,Traveling ,02,Travel Related to Household Activities,08,"Travel related to appliance, tool, and toy set-up, repair, & maintenance (by self)",,,"Traveling  - Travel Related to Household Activities - Travel related to appliance, tool, and toy set-up, repair, & maintenance (by self)"
180209,Traveling  - Travel Related to Household Activities - Travel related to household management,18,Traveling ,02,Travel Related to Household Activities,09,Travel related to household management,,,Traveling  - Travel Related to Household Activities - Travel related to household management
180299,"Traveling  - Travel Related to Household Activities - Travel related to household activities, n.e.c.*",18,Traveling ,02,Travel Related to Household Activities,99,"Travel related to household activities, n.e.c.*",,,"Traveling  - Travel Related to Household Activities - Travel related to household activities, n.e.c.*"
180301,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to caring for & helping hh children,18,Traveling ,03,Travel Related to Caring For & Helping HH Members,01,Travel related to caring for & helping hh children,,,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to caring for & helping hh children
180302,Traveling  - Travel Related to Caring For & Helping HH Members -  Travel related to hh children's education,18,Traveling ,03,Travel Related to Caring For & Helping HH Members,02, Travel related to hh children's education,,,Traveling  - Travel Related to Caring For & Helping HH Members -  Travel related to hh children's education
180303,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to hh children's health,18,Traveling ,03,Travel Related to Caring For & Helping HH Members,03,Travel related to hh children's health,,,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to hh children's health
180304,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to caring for hh adults,18,Traveling ,03,Travel Related to Caring For & Helping HH Members,04,Travel related to caring for hh adults,,,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to caring for hh adults
180305,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to helping hh adults,18,Traveling ,03,Travel Related to Caring For & Helping HH Members,05,Travel related to helping hh adults,,,Traveling  - Travel Related to Caring For & Helping HH Members - Travel related to helping hh adults
180399,"Traveling  - Travel Related to Caring For & Helping HH Members - Travel rel. to caring for & helping hh members, n.e.c.*",18,Traveling ,03,Travel Related to Caring For & Helping HH Members,99,"Travel rel. to caring for & helping hh members, n.e.c.*",,,"Traveling  - Travel Related to Caring For & Helping HH Members - Travel rel. to caring for & helping hh members, n.e.c.*"
180401,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to caring for and helping nonhh children,18,Traveling ,04,Travel Related to Caring For & Helping Nonhh Members,01,Travel related to caring for and helping nonhh children,,,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to caring for and helping nonhh children
180402,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to nonhh children's education,18,Traveling ,04,Travel Related to Caring For & Helping Nonhh Members,02,Travel related to nonhh children's education,,,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to nonhh children's education
